wavenumber_cm,absorption,cd
19070.5334,1.97706573e-03,1.53479871e+02
19070.9835,1.97418580e-03,1.53149436e+02
19071.4336,1.97131226e-03,1.52819950e+02
19071.8837,1.96844511e-03,1.52491410e+02
19072.3338,1.96558433e-03,1.52163812e+02
19072.7839,1.96272990e-03,1.51837153e+02
19073.2341,1.95988179e-03,1.51511429e+02
19073.6842,1.95703999e-03,1.51186637e+02
19074.1343,1.95420448e-03,1.50862775e+02
19074.5844,1.95137524e-03,1.50539837e+02
19075.0345,1.94855225e-03,1.50217822e+02
19075.4846,1.94573550e-03,1.49896726e+02
19075.9347,1.94292496e-03,1.49576546e+02
19076.3848,1.94012062e-03,1.49257277e+02
19076.8350,1.93732246e-03,1.48938918e+02
19077.2851,1.93453045e-03,1.48621465e+02
19077.7352,1.93174459e-03,1.48304914e+02
19078.1853,1.92896485e-03,1.47989263e+02
19078.6354,1.92619122e-03,1.47674509e+02
19079.0855,1.92342367e-03,1.47360647e+02
19079.5356,1.92066219e-03,1.47047675e+02
19079.9857,1.91790676e-03,1.46735590e+02
19080.4359,1.91515737e-03,1.46424388e+02
19080.8860,1.91241399e-03,1.46114067e+02
19081.3361,1.90967661e-03,1.45804624e+02
19081.7862,1.90694520e-03,1.45496055e+02
19082.2363,1.90421976e-03,1.45188356e+02
19082.6864,1.90150026e-03,1.44881526e+02
19083.1365,1.89878669e-03,1.44575561e+02
19083.5866,1.89607903e-03,1.44270459e+02
19084.0368,1.89337726e-03,1.43966215e+02
19084.4869,1.89068136e-03,1.43662827e+02
19084.9370,1.88799133e-03,1.43360292e+02
19085.3871,1.88530713e-03,1.43058607e+02
19085.8372,1.88262875e-03,1.42757768e+02
19086.2873,1.87995618e-03,1.42457774e+02
19086.7374,1.87728940e-03,1.42158621e+02
19087.1875,1.87462839e-03,1.41860306e+02
19087.6377,1.87197314e-03,1.41562826e+02
19088.0878,1.86932363e-03,1.41266179e+02
19088.5379,1.86667983e-03,1.40970360e+02
19088.9880,1.86404174e-03,1.40675369e+02
19089.4381,1.86140934e-03,1.40381200e+02
19089.8882,1.85878261e-03,1.40087853e+02
19090.3383,1.85616154e-03,1.39795323e+02
19090.7884,1.85354610e-03,1.39503608e+02
19091.2386,1.85093629e-03,1.39212705e+02
19091.6887,1.84833208e-03,1.38922612e+02
19092.1388,1.84573346e-03,1.38633325e+02
19092.5889,1.84314042e-03,1.38344842e+02
19093.0390,1.84055293e-03,1.38057159e+02
19093.4891,1.83797099e-03,1.37770275e+02
19093.9392,1.83539457e-03,1.37484186e+02
19094.3893,1.83282365e-03,1.37198890e+02
19094.8395,1.83025824e-03,1.36914383e+02
19095.2896,1.82769829e-03,1.36630664e+02
19095.7397,1.82514382e-03,1.36347729e+02
19096.1898,1.82259478e-03,1.36065575e+02
19096.6399,1.82005118e-03,1.35784201e+02
19097.0900,1.81751299e-03,1.35503603e+02
19097.5401,1.81498020e-03,1.35223779e+02
19097.9902,1.81245279e-03,1.34944725e+02
19098.4404,1.80993075e-03,1.34666440e+02
19098.8905,1.80741407e-03,1.34388921e+02
19099.3406,1.80490272e-03,1.34112164e+02
19099.7907,1.80239669e-03,1.33836168e+02
19100.2408,1.79989597e-03,1.33560930e+02
19100.6909,1.79740054e-03,1.33286447e+02
19101.1410,1.79491039e-03,1.33012716e+02
19101.5911,1.79242550e-03,1.32739736e+02
19102.0413,1.78994585e-03,1.32467502e+02
19102.4914,1.78747144e-03,1.32196014e+02
19102.9415,1.78500224e-03,1.31925269e+02
19103.3916,1.78253825e-03,1.31655263e+02
19103.8417,1.78007944e-03,1.31385994e+02
19104.2918,1.77762580e-03,1.31117460e+02
19104.7419,1.77517732e-03,1.30849658e+02
19105.1920,1.77273398e-03,1.30582586e+02
19105.6422,1.77029577e-03,1.30316242e+02
19106.0923,1.76786268e-03,1.30050622e+02
19106.5424,1.76543468e-03,1.29785724e+02
19106.9925,1.76301177e-03,1.29521547e+02
19107.4426,1.76059393e-03,1.29258087e+02
19107.8927,1.75818114e-03,1.28995341e+02
19108.3428,1.75577340e-03,1.28733309e+02
19108.7929,1.75337068e-03,1.28471986e+02
19109.2431,1.75097298e-03,1.28211372e+02
19109.6932,1.74858027e-03,1.27951462e+02
19110.1433,1.74619256e-03,1.27692256e+02
19110.5934,1.74380981e-03,1.27433750e+02
19111.0435,1.74143202e-03,1.27175943e+02
19111.4936,1.73905917e-03,1.26918831e+02
19111.9437,1.73669125e-03,1.26662413e+02
19112.3938,1.73432824e-03,1.26406686e+02
19112.8440,1.73197014e-03,1.26151648e+02
19113.2941,1.72961693e-03,1.25897297e+02
19113.7442,1.72726859e-03,1.25643630e+02
19114.1943,1.72492511e-03,1.25390644e+02
19114.6444,1.72258647e-03,1.25138339e+02
19115.0945,1.72025267e-03,1.24886710e+02
19115.5446,1.71792369e-03,1.24635757e+02
19115.9947,1.71559952e-03,1.24385477e+02
19116.4449,1.71328014e-03,1.24135867e+02
19116.8950,1.71096554e-03,1.23886925e+02
19117.3451,1.70865570e-03,1.23638650e+02
19117.7952,1.70635062e-03,1.23391038e+02
19118.2453,1.70405028e-03,1.23144088e+02
19118.6954,1.70175467e-03,1.22897798e+02
19119.1455,1.69946376e-03,1.22652164e+02
19119.5956,1.69717756e-03,1.22407186e+02
19120.0458,1.69489605e-03,1.22162861e+02
19120.4959,1.69261921e-03,1.21919186e+02
19120.9460,1.69034703e-03,1.21676160e+02
19121.3961,1.68807951e-03,1.21433780e+02
19121.8462,1.68581661e-03,1.21192044e+02
19122.2963,1.68355834e-03,1.20950951e+02
19122.7464,1.68130469e-03,1.20710497e+02
19123.1965,1.67905562e-03,1.20470681e+02
19123.6467,1.67681115e-03,1.20231501e+02
19124.0968,1.67457124e-03,1.19992954e+02
19124.5469,1.67233590e-03,1.19755039e+02
19124.9970,1.67010510e-03,1.19517753e+02
19125.4471,1.66787884e-03,1.19281095e+02
19125.8972,1.66565710e-03,1.19045062e+02
19126.3473,1.66343987e-03,1.18809652e+02
19126.7974,1.66122713e-03,1.18574863e+02
19127.2476,1.65901889e-03,1.18340694e+02
19127.6977,1.65681511e-03,1.18107141e+02
19128.1478,1.65461580e-03,1.17874203e+02
19128.5979,1.65242093e-03,1.17641878e+02
19129.0480,1.65023050e-03,1.17410165e+02
19129.4981,1.64804449e-03,1.17179060e+02
19129.9482,1.64586290e-03,1.16948562e+02
19130.3983,1.64368571e-03,1.16718669e+02
19130.8485,1.64151290e-03,1.16489379e+02
19131.2986,1.63934447e-03,1.16260690e+02
19131.7487,1.63718041e-03,1.16032601e+02
19132.1988,1.63502069e-03,1.15805108e+02
19132.6489,1.63286532e-03,1.15578210e+02
19133.0990,1.63071428e-03,1.15351906e+02
19133.5491,1.62856755e-03,1.15126192e+02
19133.9992,1.62642513e-03,1.14901068e+02
19134.4494,1.62428700e-03,1.14676532e+02
19134.8995,1.62215316e-03,1.14452580e+02
19135.3496,1.62002358e-03,1.14229213e+02
19135.7997,1.61789827e-03,1.14006427e+02
19136.2498,1.61577720e-03,1.13784221e+02
19136.6999,1.61366037e-03,1.13562592e+02
19137.1500,1.61154776e-03,1.13341540e+02
19137.6002,1.60943937e-03,1.13121062e+02
19138.0503,1.60733517e-03,1.12901156e+02
19138.5004,1.60523517e-03,1.12681821e+02
19138.9505,1.60313935e-03,1.12463054e+02
19139.4006,1.60104769e-03,1.12244853e+02
19139.8507,1.59896020e-03,1.12027218e+02
19140.3008,1.59687684e-03,1.11810146e+02
19140.7509,1.59479762e-03,1.11593634e+02
19141.2011,1.59272253e-03,1.11377683e+02
19141.6512,1.59065155e-03,1.11162289e+02
19142.1013,1.58858467e-03,1.10947450e+02
19142.5514,1.58652188e-03,1.10733166e+02
19143.0015,1.58446317e-03,1.10519434e+02
19143.4516,1.58240853e-03,1.10306252e+02
19143.9017,1.58035794e-03,1.10093619e+02
19144.3518,1.57831140e-03,1.09881533e+02
19144.8020,1.57626890e-03,1.09669993e+02
19145.2521,1.57423043e-03,1.09458995e+02
19145.7022,1.57219597e-03,1.09248539e+02
19146.1523,1.57016551e-03,1.09038623e+02
19146.6024,1.56813905e-03,1.08829246e+02
19147.0525,1.56611657e-03,1.08620404e+02
19147.5026,1.56409806e-03,1.08412098e+02
19147.9527,1.56208351e-03,1.08204324e+02
19148.4029,1.56007292e-03,1.07997082e+02
19148.8530,1.55806626e-03,1.07790370e+02
19149.3031,1.55606354e-03,1.07584185e+02
19149.7532,1.55406473e-03,1.07378527e+02
19150.2033,1.55206984e-03,1.07173393e+02
19150.6534,1.55007884e-03,1.06968782e+02
19151.1035,1.54809173e-03,1.06764692e+02
19151.5536,1.54610851e-03,1.06561122e+02
19152.0038,1.54412915e-03,1.06358070e+02
19152.4539,1.54215365e-03,1.06155534e+02
19152.9040,1.54018199e-03,1.05953513e+02
19153.3541,1.53821418e-03,1.05752005e+02
19153.8042,1.53625019e-03,1.05551008e+02
19154.2543,1.53429002e-03,1.05350521e+02
19154.7044,1.53233366e-03,1.05150542e+02
19155.1545,1.53038110e-03,1.04951069e+02
19155.6047,1.52843232e-03,1.04752101e+02
19156.0548,1.52648732e-03,1.04553637e+02
19156.5049,1.52454609e-03,1.04355674e+02
19156.9550,1.52260862e-03,1.04158212e+02
19157.4051,1.52067490e-03,1.03961248e+02
19157.8552,1.51874491e-03,1.03764781e+02
19158.3053,1.51681866e-03,1.03568810e+02
19158.7554,1.51489612e-03,1.03373332e+02
19159.2056,1.51297730e-03,1.03178347e+02
19159.6557,1.51106217e-03,1.02983852e+02
19160.1058,1.50915073e-03,1.02789847e+02
19160.5559,1.50724298e-03,1.02596329e+02
19161.0060,1.50533889e-03,1.02403297e+02
19161.4561,1.50343847e-03,1.02210751e+02
19161.9062,1.50154169e-03,1.02018687e+02
19162.3563,1.49964856e-03,1.01827104e+02
19162.8065,1.49775907e-03,1.01636002e+02
19163.2566,1.49587320e-03,1.01445378e+02
19163.7067,1.49399094e-03,1.01255232e+02
19164.1568,1.49211228e-03,1.01065561e+02
19164.6069,1.49023723e-03,1.00876364e+02
19165.0570,1.48836575e-03,1.00687639e+02
19165.5071,1.48649786e-03,1.00499386e+02
19165.9572,1.48463353e-03,1.00311602e+02
19166.4074,1.48277277e-03,1.00124287e+02
19166.8575,1.48091555e-03,9.99374381e+01
19167.3076,1.47906187e-03,9.97510546e+01
19167.7577,1.47721172e-03,9.95651350e+01
19168.2078,1.47536510e-03,9.93796778e+01
19168.6579,1.47352199e-03,9.91946814e+01
19169.1080,1.47168238e-03,9.90101447e+01
19169.5581,1.46984626e-03,9.88260659e+01
19170.0083,1.46801364e-03,9.86424439e+01
19170.4584,1.46618449e-03,9.84592771e+01
19170.9085,1.46435881e-03,9.82765641e+01
19171.3586,1.46253659e-03,9.80943036e+01
19171.8087,1.46071781e-03,9.79124941e+01
19172.2588,1.45890249e-03,9.77311342e+01
19172.7089,1.45709059e-03,9.75502226e+01
19173.1590,1.45528212e-03,9.73697578e+01
19173.6092,1.45347706e-03,9.71897385e+01
19174.0593,1.45167541e-03,9.70101633e+01
19174.5094,1.44987716e-03,9.68310308e+01
19174.9595,1.44808229e-03,9.66523397e+01
19175.4096,1.44629081e-03,9.64740886e+01
19175.8597,1.44450270e-03,9.62962762e+01
19176.3098,1.44271796e-03,9.61189011e+01
19176.7599,1.44093657e-03,9.59419619e+01
19177.2101,1.43915852e-03,9.57654573e+01
19177.6602,1.43738382e-03,9.55893861e+01
19178.1103,1.43561244e-03,9.54137468e+01
19178.5604,1.43384438e-03,9.52385381e+01
19179.0105,1.43207964e-03,9.50637587e+01
19179.4606,1.43031820e-03,9.48894073e+01
19179.9107,1.42856006e-03,9.47154826e+01
19180.3608,1.42680521e-03,9.45419833e+01
19180.8110,1.42505363e-03,9.43689081e+01
19181.2611,1.42330533e-03,9.41962556e+01
19181.7112,1.42156029e-03,9.40240246e+01
19182.1613,1.41981850e-03,9.38522139e+01
19182.6114,1.41807996e-03,9.36808220e+01
19183.0615,1.41634466e-03,9.35098478e+01
19183.5116,1.41461259e-03,9.33392900e+01
19183.9617,1.41288374e-03,9.31691473e+01
19184.4119,1.41115811e-03,9.29994184e+01
19184.8620,1.40943568e-03,9.28301021e+01
19185.3121,1.40771645e-03,9.26611972e+01
19185.7622,1.40600041e-03,9.24927023e+01
19186.2123,1.40428755e-03,9.23246162e+01
19186.6624,1.40257786e-03,9.21569378e+01
19187.1125,1.40087134e-03,9.19896657e+01
19187.5626,1.39916798e-03,9.18227987e+01
19188.0128,1.39746777e-03,9.16563356e+01
19188.4629,1.39577071e-03,9.14902752e+01
19188.9130,1.39407677e-03,9.13246163e+01
19189.3631,1.39238597e-03,9.11593576e+01
19189.8132,1.39069828e-03,9.09944979e+01
19190.2633,1.38901370e-03,9.08300361e+01
19190.7134,1.38733223e-03,9.06659709e+01
19191.1635,1.38565385e-03,9.05023012e+01
19191.6137,1.38397856e-03,9.03390257e+01
19192.0638,1.38230635e-03,9.01761432e+01
19192.5139,1.38063722e-03,9.00136527e+01
19192.9640,1.37897115e-03,8.98515528e+01
19193.4141,1.37730813e-03,8.96898424e+01
19193.8642,1.37564817e-03,8.95285204e+01
19194.3143,1.37399125e-03,8.93675856e+01
19194.7644,1.37233736e-03,8.92070368e+01
19195.2146,1.37068650e-03,8.90468729e+01
19195.6647,1.36903866e-03,8.88870926e+01
19196.1148,1.36739384e-03,8.87276950e+01
19196.5649,1.36575202e-03,8.85686787e+01
19197.0150,1.36411319e-03,8.84100428e+01
19197.4651,1.36247736e-03,8.82517859e+01
19197.9152,1.36084451e-03,8.80939071e+01
19198.3653,1.35921463e-03,8.79364051e+01
19198.8155,1.35758773e-03,8.77792789e+01
19199.2656,1.35596378e-03,8.76225274e+01
19199.7157,1.35434279e-03,8.74661493e+01
19200.1658,1.35272474e-03,8.73101436e+01
19200.6159,1.35110964e-03,8.71545093e+01
19201.0660,1.34949746e-03,8.69992451e+01
19201.5161,1.34788821e-03,8.68443500e+01
19201.9662,1.34628188e-03,8.66898229e+01
19202.4164,1.34467846e-03,8.65356627e+01
19202.8665,1.34307794e-03,8.63818683e+01
19203.3166,1.34148032e-03,8.62284386e+01
19203.7667,1.33988559e-03,8.60753726e+01
19204.2168,1.33829374e-03,8.59226691e+01
19204.6669,1.33670476e-03,8.57703271e+01
19205.1170,1.33511865e-03,8.56183455e+01
19205.5671,1.33353541e-03,8.54667233e+01
19206.0173,1.33195502e-03,8.53154593e+01
19206.4674,1.33037747e-03,8.51645526e+01
19206.9175,1.32880277e-03,8.50140021e+01
19207.3676,1.32723090e-03,8.48638067e+01
19207.8177,1.32566185e-03,8.47139654e+01
19208.2678,1.32409563e-03,8.45644771e+01
19208.7179,1.32253222e-03,8.44153408e+01
19209.1680,1.32097161e-03,8.42665554e+01
19209.6182,1.31941381e-03,8.41181200e+01
19210.0683,1.31785879e-03,8.39700335e+01
19210.5184,1.31630657e-03,8.38222948e+01
19210.9685,1.31475712e-03,8.36749030e+01
19211.4186,1.31321044e-03,8.35278571e+01
19211.8687,1.31166653e-03,8.33811559e+01
19212.3188,1.31012538e-03,8.32347985e+01
19212.7689,1.30858698e-03,8.30887840e+01
19213.2191,1.30705133e-03,8.29431112e+01
19213.6692,1.30551841e-03,8.27977792e+01
19214.1193,1.30398823e-03,8.26527870e+01
19214.5694,1.30246078e-03,8.25081337e+01
19215.0195,1.30093604e-03,8.23638181e+01
19215.4696,1.29941402e-03,8.22198394e+01
19215.9197,1.29789470e-03,8.20761965e+01
19216.3698,1.29637808e-03,8.19328884e+01
19216.8200,1.29486416e-03,8.17899143e+01
19217.2701,1.29335292e-03,8.16472730e+01
19217.7202,1.29184436e-03,8.15049637e+01
19218.1703,1.29033848e-03,8.13629854e+01
19218.6204,1.28883527e-03,8.12213371e+01
19219.0705,1.28733471e-03,8.10800179e+01
19219.5206,1.28583681e-03,8.09390268e+01
19219.9707,1.28434156e-03,8.07983628e+01
19220.4209,1.28284896e-03,8.06580250e+01
19220.8710,1.28135899e-03,8.05180124e+01
19221.3211,1.27987164e-03,8.03783242e+01
19221.7712,1.27838693e-03,8.02389594e+01
19222.2213,1.27690482e-03,8.00999169e+01
19222.6714,1.27542533e-03,7.99611960e+01
19223.1215,1.27394845e-03,7.98227957e+01
19223.5716,1.27247416e-03,7.96847150e+01
19224.0218,1.27100247e-03,7.95469530e+01
19224.4719,1.26953336e-03,7.94095088e+01
19224.9220,1.26806683e-03,7.92723815e+01
19225.3721,1.26660288e-03,7.91355702e+01
19225.8222,1.26514149e-03,7.89990740e+01
19226.2723,1.26368267e-03,7.88628919e+01
19226.7224,1.26222640e-03,7.87270231e+01
19227.1725,1.26077269e-03,7.85914666e+01
19227.6227,1.25932151e-03,7.84562215e+01
19228.0728,1.25787288e-03,7.83212871e+01
19228.5229,1.25642677e-03,7.81866622e+01
19228.9730,1.25498319e-03,7.80523462e+01
19229.4231,1.25354213e-03,7.79183381e+01
19229.8732,1.25210359e-03,7.77846369e+01
19230.3233,1.25066755e-03,7.76512419e+01
19230.7734,1.24923402e-03,7.75181522e+01
19231.2236,1.24780298e-03,7.73853668e+01
19231.6737,1.24637443e-03,7.72528849e+01
19232.1238,1.24494837e-03,7.71207057e+01
19232.5739,1.24352479e-03,7.69888283e+01
19233.0240,1.24210368e-03,7.68572517e+01
19233.4741,1.24068503e-03,7.67259752e+01
19233.9242,1.23926885e-03,7.65949980e+01
19234.3743,1.23785512e-03,7.64643191e+01
19234.8245,1.23644384e-03,7.63339376e+01
19235.2746,1.23503501e-03,7.62038529e+01
19235.7247,1.23362862e-03,7.60740639e+01
19236.1748,1.23222466e-03,7.59445699e+01
19236.6249,1.23082312e-03,7.58153700e+01
19237.0750,1.22942401e-03,7.56864634e+01
19237.5251,1.22802731e-03,7.55578493e+01
19237.9752,1.22663302e-03,7.54295268e+01
19238.4254,1.22524114e-03,7.53014952e+01
19238.8755,1.22385166e-03,7.51737535e+01
19239.3256,1.22246457e-03,7.50463009e+01
19239.7757,1.22107986e-03,7.49191367e+01
19240.2258,1.21969754e-03,7.47922600e+01
19240.6759,1.21831760e-03,7.46656701e+01
19241.1260,1.21694003e-03,7.45393660e+01
19241.5761,1.21556482e-03,7.44133470e+01
19242.0263,1.21419198e-03,7.42876123e+01
19242.4764,1.21282149e-03,7.41621611e+01
19242.9265,1.21145334e-03,7.40369926e+01
19243.3766,1.21008755e-03,7.39121060e+01
19243.8267,1.20872409e-03,7.37875005e+01
19244.2768,1.20736296e-03,7.36631753e+01
19244.7269,1.20600416e-03,7.35391296e+01
19245.1770,1.20464769e-03,7.34153626e+01
19245.6272,1.20329353e-03,7.32918736e+01
19246.0773,1.20194168e-03,7.31686617e+01
19246.5274,1.20059214e-03,7.30457263e+01
19246.9775,1.19924490e-03,7.29230664e+01
19247.4276,1.19789996e-03,7.28006814e+01
19247.8777,1.19655731e-03,7.26785705e+01
19248.3278,1.19521694e-03,7.25567329e+01
19248.7779,1.19387885e-03,7.24351678e+01
19249.2281,1.19254304e-03,7.23138745e+01
19249.6782,1.19120949e-03,7.21928522e+01
19250.1283,1.18987821e-03,7.20721001e+01
19250.5784,1.18854919e-03,7.19516176e+01
19251.0285,1.18722243e-03,7.18314038e+01
19251.4786,1.18589791e-03,7.17114580e+01
19251.9287,1.18457564e-03,7.15917795e+01
19252.3788,1.18325561e-03,7.14723675e+01
19252.8290,1.18193780e-03,7.13532213e+01
19253.2791,1.18062223e-03,7.12343401e+01
19253.7292,1.17930888e-03,7.11157232e+01
19254.1793,1.17799775e-03,7.09973698e+01
19254.6294,1.17668884e-03,7.08792793e+01
19255.0795,1.17538213e-03,7.07614508e+01
19255.5296,1.17407762e-03,7.06438838e+01
19255.9797,1.17277531e-03,7.05265774e+01
19256.4299,1.17147520e-03,7.04095308e+01
19256.8800,1.17017727e-03,7.02927435e+01
19257.3301,1.16888153e-03,7.01762147e+01
19257.7802,1.16758796e-03,7.00599437e+01
19258.2303,1.16629657e-03,6.99439297e+01
19258.6804,1.16500735e-03,6.98281720e+01
19259.1305,1.16372029e-03,6.97126700e+01
19259.5806,1.16243539e-03,6.95974229e+01
19260.0308,1.16115264e-03,6.94824300e+01
19260.4809,1.15987204e-03,6.93676907e+01
19260.9310,1.15859359e-03,6.92532042e+01
19261.3811,1.15731728e-03,6.91389698e+01
19261.8312,1.15604310e-03,6.90249868e+01
19262.2813,1.15477104e-03,6.89112546e+01
19262.7314,1.15350112e-03,6.87977725e+01
19263.1815,1.15223331e-03,6.86845397e+01
19263.6317,1.15096762e-03,6.85715555e+01
19264.0818,1.14970404e-03,6.84588194e+01
19264.5319,1.14844257e-03,6.83463306e+01
19264.9820,1.14718319e-03,6.82340885e+01
19265.4321,1.14592592e-03,6.81220923e+01
19265.8822,1.14467073e-03,6.80103413e+01
19266.3323,1.14341763e-03,6.78988350e+01
19266.7824,1.14216662e-03,6.77875727e+01
19267.2326,1.14091768e-03,6.76765536e+01
19267.6827,1.13967081e-03,6.75657771e+01
19268.1328,1.13842601e-03,6.74552426e+01
19268.5829,1.13718328e-03,6.73449494e+01
19269.0330,1.13594260e-03,6.72348968e+01
19269.4831,1.13470398e-03,6.71250842e+01
19269.9332,1.13346741e-03,6.70155109e+01
19270.3833,1.13223289e-03,6.69061763e+01
19270.8335,1.13100040e-03,6.67970796e+01
19271.2836,1.12976996e-03,6.66882204e+01
19271.7337,1.12854154e-03,6.65795979e+01
19272.1838,1.12731515e-03,6.64712114e+01
19272.6339,1.12609078e-03,6.63630604e+01
19273.0840,1.12486843e-03,6.62551442e+01
19273.5341,1.12364810e-03,6.61474622e+01
19273.9842,1.12242977e-03,6.60400137e+01
19274.4344,1.12121345e-03,6.59327980e+01
19274.8845,1.11999913e-03,6.58258147e+01
19275.3346,1.11878681e-03,6.57190629e+01
19275.7847,1.11757647e-03,6.56125422e+01
19276.2348,1.11636813e-03,6.55062519e+01
19276.6849,1.11516176e-03,6.54001913e+01
19277.1350,1.11395738e-03,6.52943598e+01
19277.5851,1.11275496e-03,6.51887569e+01
19278.0353,1.11155452e-03,6.50833818e+01
19278.4854,1.11035605e-03,6.49782341e+01
19278.9355,1.10915953e-03,6.48733130e+01
19279.3856,1.10796497e-03,6.47686180e+01
19279.8357,1.10677236e-03,6.46641484e+01
19280.2858,1.10558170e-03,6.45599037e+01
19280.7359,1.10439299e-03,6.44558832e+01
19281.1860,1.10320621e-03,6.43520863e+01
19281.6362,1.10202137e-03,6.42485125e+01
19282.0863,1.10083846e-03,6.41451611e+01
19282.5364,1.09965748e-03,6.40420316e+01
19282.9865,1.09847841e-03,6.39391233e+01
19283.4366,1.09730127e-03,6.38364356e+01
19283.8867,1.09612604e-03,6.37339680e+01
19284.3368,1.09495272e-03,6.36317199e+01
19284.7869,1.09378131e-03,6.35296906e+01
19285.2371,1.09261180e-03,6.34278797e+01
19285.6872,1.09144418e-03,6.33262864e+01
19286.1373,1.09027846e-03,6.32249103e+01
19286.5874,1.08911462e-03,6.31237507e+01
19287.0375,1.08795268e-03,6.30228071e+01
19287.4876,1.08679261e-03,6.29220789e+01
19287.9377,1.08563442e-03,6.28215655e+01
19288.3878,1.08447810e-03,6.27212663e+01
19288.8380,1.08332365e-03,6.26211809e+01
19289.2881,1.08217106e-03,6.25213085e+01
19289.7382,1.08102034e-03,6.24216486e+01
19290.1883,1.07987147e-03,6.23222008e+01
19290.6384,1.07872445e-03,6.22229643e+01
19291.0885,1.07757929e-03,6.21239387e+01
19291.5386,1.07643596e-03,6.20251234e+01
19291.9887,1.07529448e-03,6.19265177e+01
19292.4389,1.07415483e-03,6.18281213e+01
19292.8890,1.07301702e-03,6.17299335e+01
19293.3391,1.07188103e-03,6.16319537e+01
19293.7892,1.07074687e-03,6.15341815e+01
19294.2393,1.06961452e-03,6.14366162e+01
19294.6894,1.06848400e-03,6.13392573e+01
19295.1395,1.06735528e-03,6.12421043e+01
19295.5896,1.06622838e-03,6.11451566e+01
19296.0398,1.06510328e-03,6.10484137e+01
19296.4899,1.06397998e-03,6.09518750e+01
19296.9400,1.06285848e-03,6.08555401e+01
19297.3901,1.06173877e-03,6.07594083e+01
19297.8402,1.06062085e-03,6.06634791e+01
19298.2903,1.05950472e-03,6.05677520e+01
19298.7404,1.05839036e-03,6.04722265e+01
19299.1905,1.05727779e-03,6.03769020e+01
19299.6407,1.05616699e-03,6.02817780e+01
19300.0908,1.05505796e-03,6.01868539e+01
19300.5409,1.05395069e-03,6.00921294e+01
19300.9910,1.05284519e-03,5.99976037e+01
19301.4411,1.05174145e-03,5.99032764e+01
19301.8912,1.05063946e-03,5.98091471e+01
19302.3413,1.04953922e-03,5.97152150e+01
19302.7914,1.04844073e-03,5.96214799e+01
19303.2416,1.04734399e-03,5.95279410e+01
19303.6917,1.04624898e-03,5.94345980e+01
19304.1418,1.04515571e-03,5.93414502e+01
19304.5919,1.04406417e-03,5.92484973e+01
19305.0420,1.04297436e-03,5.91557386e+01
19305.4921,1.04188628e-03,5.90631737e+01
19305.9422,1.04079992e-03,5.89708021e+01
19306.3923,1.03971527e-03,5.88786232e+01
19306.8425,1.03863234e-03,5.87866366e+01
19307.2926,1.03755113e-03,5.86948418e+01
19307.7427,1.03647161e-03,5.86032382e+01
19308.1928,1.03539380e-03,5.85118253e+01
19308.6429,1.03431769e-03,5.84206028e+01
19309.0930,1.03324328e-03,5.83295700e+01
19309.5431,1.03217056e-03,5.82387264e+01
19309.9932,1.03109953e-03,5.81480717e+01
19310.4434,1.03003018e-03,5.80576052e+01
19310.8935,1.02896251e-03,5.79673265e+01
19311.3436,1.02789653e-03,5.78772352e+01
19311.7937,1.02683222e-03,5.77873307e+01
19312.2438,1.02576957e-03,5.76976125e+01
19312.6939,1.02470860e-03,5.76080802e+01
19313.1440,1.02364929e-03,5.75187332e+01
19313.5941,1.02259164e-03,5.74295712e+01
19314.0443,1.02153565e-03,5.73405935e+01
19314.4944,1.02048131e-03,5.72517999e+01
19314.9445,1.01942862e-03,5.71631896e+01
19315.3946,1.01837758e-03,5.70747624e+01
19315.8447,1.01732818e-03,5.69865177e+01
19316.2948,1.01628042e-03,5.68984551e+01
19316.7449,1.01523429e-03,5.68105740e+01
19317.1950,1.01418980e-03,5.67228740e+01
19317.6452,1.01314694e-03,5.66353547e+01
19318.0953,1.01210570e-03,5.65480156e+01
19318.5454,1.01106609e-03,5.64608561e+01
19318.9955,1.01002809e-03,5.63738760e+01
19319.4456,1.00899171e-03,5.62870746e+01
19319.8957,1.00795695e-03,5.62004515e+01
19320.3458,1.00692379e-03,5.61140064e+01
19320.7959,1.00589224e-03,5.60277386e+01
19321.2461,1.00486229e-03,5.59416478e+01
19321.6962,1.00383393e-03,5.58557335e+01
19322.1463,1.00280718e-03,5.57699953e+01
19322.5964,1.00178201e-03,5.56844327e+01
19323.0465,1.00075844e-03,5.55990452e+01
19323.4966,9.99736449e-04,5.55138325e+01
19323.9467,9.98716042e-04,5.54287940e+01
19324.3968,9.97697213e-04,5.53439293e+01
19324.8470,9.96679960e-04,5.52592379e+01
19325.2971,9.95664279e-04,5.51747195e+01
19325.7472,9.94650167e-04,5.50903736e+01
19326.1973,9.93637621e-04,5.50061998e+01
19326.6474,9.92626638e-04,5.49221975e+01
19327.0975,9.91617213e-04,5.48383664e+01
19327.5476,9.90609345e-04,5.47547060e+01
19327.9977,9.89603030e-04,5.46712160e+01
19328.4479,9.88598264e-04,5.45878958e+01
19328.8980,9.87595044e-04,5.45047450e+01
19329.3481,9.86593368e-04,5.44217632e+01
19329.7982,9.85593232e-04,5.43389500e+01
19330.2483,9.84594632e-04,5.42563050e+01
19330.6984,9.83597566e-04,5.41738276e+01
19331.1485,9.82602031e-04,5.40915176e+01
19331.5986,9.81608022e-04,5.40093744e+01
19332.0488,9.80615538e-04,5.39273977e+01
